team1_rating,team2_rating,team1_form,team2_form,rating_difference,team1_home,team2_home,neutral_venue,team1_won_toss,toss_bat,format_test,format_odi,format_t20,weather_sunny,weather_cloudy,weather_overcast,weather_humid,pitch_batting_paradise,pitch_batting_friendly,pitch_balanced,pitch_bowling_friendly,pitch_green_seamer,pitch_spin_friendly,team1_won
88,70,12,0,18,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
70,81,13,20,-11,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
81,78,9,19,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
78,81,11,10,-3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
72,65,6,18,7,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
82,80,11,5,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
82,72,16,2,10,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
81,68,16,9,13,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
88,81,9,5,7,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
65,78,14,16,-13,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
80,81,6,12,-1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
78,72,8,13,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
72,88,2,9,-16,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
78,81,13,16,-3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
70,85,9,8,-15,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
88,70,19,4,18,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
81,88,6,11,-7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
65,72,7,18,-7,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
82,70,1,12,12,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
82,80,8,14,2,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
82,88,16,14,-6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
68,81,4,12,-13,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
78,82,16,11,-4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
82,85,11,2,-3,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
88,68,18,12,20,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
82,81,6,7,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
68,85,11,16,-17,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
82,70,14,12,12,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
88,85,16,18,3,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
72,85,9,4,-13,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
82,72,6,10,10,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
68,70,16,15,-2,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
65,70,5,9,-5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
88,65,3,18,23,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
65,78,3,20,-13,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
78,72,5,6,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
81,85,6,19,-4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
88,82,5,8,6,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
68,81,16,7,-13,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
78,85,7,15,-7,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
65,78,3,19,-13,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
72,65,5,4,7,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
78,81,13,12,-3,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
78,80,3,11,-2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
81,78,17,0,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
81,80,18,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
88,68,8,8,20,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
80,68,20,9,12,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
68,88,6,9,-20,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,80,1,9,8,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
65,85,9,17,-20,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
72,88,10,0,-16,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
72,78,2,13,-6,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
82,80,5,8,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
65,78,8,0,-13,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
72,80,5,7,-8,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
88,65,6,5,23,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
68,88,7,5,-20,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
68,82,13,11,-14,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
70,81,14,19,-11,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
82,78,7,0,4,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
78,68,0,4,10,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
72,65,19,11,7,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
72,88,7,8,-16,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
78,82,1,10,-4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
88,68,8,17,20,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
82,70,9,2,12,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
70,78,9,12,-8,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
85,81,3,20,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
65,88,1,13,-23,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
82,72,20,12,10,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
82,78,12,9,4,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
80,68,4,16,12,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
72,88,20,13,-16,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
78,80,6,11,-2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
88,65,20,12,23,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
82,85,8,16,-3,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
68,88,18,5,-20,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
68,65,20,17,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
80,82,0,4,-2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
85,65,2,8,20,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
68,78,1,15,-10,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
88,70,9,19,18,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
81,70,15,10,11,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
72,85,6,15,-13,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
65,72,20,19,-7,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
65,85,11,16,-20,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
78,70,10,20,8,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
78,82,2,18,-4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
81,88,14,8,-7,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
68,70,6,10,-2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
65,70,20,2,-5,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
70,81,16,4,-11,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
85,82,8,8,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
65,80,6,15,-15,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
72,65,3,1,7,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
80,65,11,12,15,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
68,88,18,20,-20,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
80,78,20,14,2,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
88,81,15,4,7,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
80,82,3,2,-2,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
81,72,20,3,9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
80,82,7,11,-2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
68,70,20,14,-2,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
82,80,3,2,2,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
72,68,9,8,4,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
88,72,9,14,16,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
78,82,8,4,-4,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
78,65,16,19,13,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
82,65,1,13,17,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
85,72,2,3,13,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
85,82,1,17,3,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
85,81,19,14,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
81,70,0,7,11,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
82,80,19,13,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
72,78,1,2,-6,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
68,88,2,17,-20,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
82,85,14,17,-3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
80,78,3,17,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
68,65,20,20,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
68,81,6,4,-13,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
72,88,11,1,-16,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
72,81,12,0,-9,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
85,88,12,6,-3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
82,80,19,6,2,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
68,82,15,1,-14,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
78,81,16,5,-3,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
78,81,2,9,-3,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
80,68,8,19,12,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
85,65,2,3,20,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
85,70,6,12,15,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
72,65,1,12,7,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
65,68,19,7,-3,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
72,88,6,14,-16,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
65,68,6,18,-3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
65,68,1,4,-3,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
68,81,10,20,-13,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
82,70,18,18,12,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
85,72,3,7,13,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
65,82,16,11,-17,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
72,68,15,9,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
85,68,14,6,17,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
68,85,16,18,-17,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
82,85,6,2,-3,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
82,88,17,19,-6,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
81,70,16,6,11,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
70,82,8,4,-12,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
70,85,17,15,-15,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
68,82,8,0,-14,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
88,82,18,17,6,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
88,78,11,0,10,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
72,70,9,15,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
68,88,3,3,-20,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
78,65,12,15,13,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
80,72,7,2,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
88,70,7,20,18,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
82,85,16,15,-3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
68,72,5,17,-4,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
68,80,11,1,-12,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
72,81,1,17,-9,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
65,70,16,8,-5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
82,65,4,1,17,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
72,81,8,12,-9,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
78,65,2,9,13,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
80,72,7,0,8,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
88,82,10,2,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
81,85,7,3,-4,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
65,85,12,8,-20,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
68,82,5,5,-14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
65,70,8,0,-5,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
68,88,19,5,-20,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
70,82,5,13,-12,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
78,85,2,1,-7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
72,82,1,4,-10,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
80,85,7,15,-5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
82,65,12,8,17,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
85,72,6,15,13,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
80,85,11,14,-5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
78,70,10,10,8,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
70,72,17,14,-2,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
72,80,8,4,-8,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
82,68,4,18,14,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
70,81,6,2,-11,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
70,85,17,9,-15,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
80,70,5,15,10,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
80,85,14,6,-5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
78,68,16,11,10,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
68,80,8,4,-12,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
70,82,7,6,-12,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
88,70,4,19,18,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
70,85,16,16,-15,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
70,72,6,1,-2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
80,85,19,5,-5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
81,82,18,5,-1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
82,88,6,5,-6,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
82,88,4,11,-6,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
82,80,6,6,2,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
78,81,3,7,-3,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
70,82,2,5,-12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
70,85,14,17,-15,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
65,81,6,15,-16,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
68,78,6,1,-10,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
85,88,5,14,-3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
88,72,19,5,16,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
72,65,6,5,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
68,72,1,4,-4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
85,78,17,3,7,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
78,88,12,20,-10,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
85,72,12,4,13,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
80,88,20,5,-8,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
65,88,16,8,-23,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
80,78,11,16,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
88,81,15,7,7,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
80,81,4,9,-1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
68,70,10,2,-2,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
80,68,19,11,12,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
80,72,15,2,8,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
68,65,20,14,3,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
85,81,16,13,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
78,82,12,12,-4,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
70,80,6,11,-10,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
85,70,4,13,15,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
65,72,0,12,-7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
85,65,19,15,20,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
70,78,18,1,-8,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
78,81,1,2,-3,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
80,72,6,9,8,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
80,68,9,8,12,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
78,85,4,18,-7,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
80,82,8,17,-2,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
70,88,13,1,-18,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
70,80,7,9,-10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
82,88,14,13,-6,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
81,85,3,5,-4,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
80,65,3,2,15,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
65,68,20,11,-3,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
81,82,20,15,-1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
65,70,1,2,-5,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
82,85,14,13,-3,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
85,70,0,16,15,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
78,72,14,20,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
85,68,2,11,17,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
88,82,1,9,6,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
82,65,6,11,17,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
80,68,0,12,12,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
78,65,1,19,13,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
82,70,5,0,12,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
68,88,10,12,-20,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
85,78,17,0,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
88,78,19,13,10,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
72,68,7,18,4,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
88,72,20,7,16,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
78,85,0,11,-7,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
82,85,12,5,-3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
78,85,2,4,-7,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
78,70,9,11,8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
85,70,10,10,15,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
72,78,13,3,-6,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
68,65,20,4,3,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
70,68,16,10,2,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
88,85,13,2,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
80,78,18,20,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
82,70,4,12,12,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
81,70,8,3,11,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
88,85,19,5,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
81,88,17,6,-7,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
85,82,3,17,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
70,81,0,13,-11,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
85,72,13,20,13,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
70,82,18,10,-12,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
80,78,7,3,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
70,82,0,9,-12,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
78,65,18,6,13,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
78,65,0,1,13,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
72,80,5,19,-8,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
82,70,11,1,12,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
72,78,9,17,-6,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
70,88,3,3,-18,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
80,88,19,0,-8,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
85,81,14,12,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
88,78,2,14,10,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
80,68,12,14,12,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
85,72,1,1,13,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
85,82,12,17,3,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
70,65,20,8,5,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
